race_date,number,distance,weather,surface,run_up_distance,track_condition,num_of_racers,racer_0_name,racer_0_equip,racer_0_weight,racer_0_post_position,racer_0_official_finish,racer_0_age,racer_0_jockey_key,racer_0_trainer_key,racer_0_last_pp,racer_0_meds,racer_0_dollar_odds,racer_0_comments,racer_0_sex,racer_1_name,racer_1_equip,racer_1_weight,racer_1_post_position,racer_1_official_finish,racer_1_age,racer_1_jockey_key,racer_1_trainer_key,racer_1_last_pp,racer_1_meds,racer_1_dollar_odds,racer_1_comments,racer_1_sex,racer_2_name,racer_2_equip,racer_2_weight,racer_2_post_position,racer_2_official_finish,racer_2_age,racer_2_jockey_key,racer_2_trainer_key,racer_2_last_pp,racer_2_meds,racer_2_dollar_odds,racer_2_comments,racer_2_sex,racer_3_name,racer_3_equip,racer_3_weight,racer_3_post_position,racer_3_official_finish,racer_3_age,racer_3_jockey_key,racer_3_trainer_key,racer_3_last_pp,racer_3_meds,racer_3_dollar_odds,racer_3_comments,racer_3_sex,racer_4_name,racer_4_equip,racer_4_weight,racer_4_post_position,racer_4_official_finish,racer_4_age,racer_4_jockey_key,racer_4_trainer_key,racer_4_last_pp,racer_4_meds,racer_4_dollar_odds,racer_4_comments,racer_4_sex,racer_5_name,racer_5_equip,racer_5_weight,racer_5_post_position,racer_5_official_finish,racer_5_age,racer_5_jockey_key,racer_5_trainer_key,racer_5_last_pp,racer_5_meds,racer_5_dollar_odds,racer_5_comments,racer_5_sex,racer_6_name,racer_6_equip,racer_6_weight,racer_6_post_position,racer_6_official_finish,racer_6_age,racer_6_jockey_key,racer_6_trainer_key,racer_6_last_pp,racer_6_meds,racer_6_dollar_odds,racer_6_comments,racer_6_sex,racer_7_name,racer_7_equip,racer_7_weight,racer_7_post_position,racer_7_official_finish,racer_7_age,racer_7_jockey_key,racer_7_trainer_key,racer_7_last_pp,racer_7_meds,racer_7_dollar_odds,racer_7_comments,racer_7_sex,racer_8_name,racer_8_equip,racer_8_weight,racer_8_post_position,racer_8_official_finish,racer_8_age,racer_8_jockey_key,racer_8_trainer_key,racer_8_last_pp,racer_8_meds,racer_8_dollar_odds,racer_8_comments,racer_8_sex,racer_9_name,racer_9_equip,racer_9_weight,racer_9_post_position,racer_9_official_finish,racer_9_age,racer_9_jockey_key,racer_9_trainer_key,racer_9_last_pp,racer_9_meds,racer_9_dollar_odds,racer_9_comments,racer_9_sex,racer_10_name,racer_10_equip,racer_10_weight,racer_10_post_position,racer_10_official_finish,racer_10_age,racer_10_jockey_key,racer_10_trainer_key,racer_10_last_pp,racer_10_meds,racer_10_dollar_odds,racer_10_comments,racer_10_sex,racer_11_name,racer_11_equip,racer_11_weight,racer_11_post_position,racer_11_official_finish,racer_11_age,racer_11_jockey_key,racer_11_trainer_key,racer_11_last_pp,racer_11_meds,racer_11_dollar_odds,racer_11_comments,racer_11_sex,racer_12_name,racer_12_equip,racer_12_weight,racer_12_post_position,racer_12_official_finish,racer_12_age,racer_12_jockey_key,racer_12_trainer_key,racer_12_last_pp,racer_12_meds,racer_12_dollar_odds,racer_12_comments,racer_12_sex,racer_13_name,racer_13_equip,racer_13_weight,racer_13_post_position,racer_13_official_finish,racer_13_age,racer_13_jockey_key,racer_13_trainer_key,racer_13_last_pp,racer_13_meds,racer_13_dollar_odds,racer_13_comments,racer_13_sex,racer_14_name,racer_14_equip,racer_14_weight,racer_14_post_position,racer_14_official_finish,racer_14_age,racer_14_jockey_key,racer_14_trainer_key,racer_14_last_pp,racer_14_meds,racer_14_dollar_odds,racer_14_comments,racer_14_sex,racer_15_name,racer_15_equip,racer_15_weight,racer_15_post_position,racer_15_official_finish,racer_15_age,racer_15_jockey_key,racer_15_trainer_key,racer_15_last_pp,racer_15_meds,racer_15_dollar_odds,racer_15_comments,racer_15_sex,racer_16_name,racer_16_equip,racer_16_weight,racer_16_post_position,racer_16_official_finish,racer_16_age,racer_16_jockey_key,racer_16_trainer_key,racer_16_last_pp,racer_16_meds,racer_16_dollar_odds,racer_16_comments,racer_16_sex
2023-09-09 0:00,4,1609.344,L,T,40,GD,8,Rosebud's Hope,b,123,1,2,8.59,112072,214001,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-20, RACE_NUMBER: 11, OFL_FINISH: 1",L,1.15,"tracked pace, bid 2-3w, led upper, outfinished",M,Kitten's Romance,None,123,2,4,6.5,110011,110122,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-29, RACE_NUMBER: 4, OFL_FINISH: 4",L,7.85,"early advance inside, moved out 3w, 3-4w turn, kept on",M,Amazin Queen,b,121,3,3,4.61,161608,243794,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-29, RACE_NUMBER: 4, OFL_FINISH: 3",L,12.1,"settled at rear, came out 7wd str, belatedly",M,Retail Therapist,b,123,4,6,4.34,168307,270527,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-18, RACE_NUMBER: 7, OFL_FINISH: 2",L,16.35,"btw mid-pack early, 3wd turn, angled 6w, evened out",M,Mitzi,b,118.0,5.0,8.0,5.38,172213.0,24624.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-20, RACE_NUMBER: 11, OFL_FINISH: 10",L,7.65,"quickly clear, pace, faltered",M,Wicked Mercury,b,123.0,6.0,5.0,6.39,164186.0,224281.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-20, RACE_NUMBER: 11, OFL_FINISH: 5",L,8.15,"stalked outside mid-pack, 4-5w, evenly",M,Moral Turpitude,b,120.0,7.0,7.0,3.39,154446.0,20416.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-22, RACE_NUMBER: 3, OFL_FINISH: 5",L,19.45,"shifted in early, came out 3-4w str, evenly",F,Lady Brew,None,123.0,8.0,1.0,4.57,173085.0,267819.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-20, RACE_NUMBER: 11, OFL_FINISH: 2",L,4.1,"4-3w turn, rallied btw str, inside bid fnl 1/16, clear",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09 0:00,5,1709.928,L,D,40,FT,8,Victorious Nyquist,b,121,1,6,2.41,124456,41552,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-29, RACE_NUMBER: 6, OFL_FINISH: 12",None,20.15,"veer in st,trail 1st/bkstr,caught field1/4,6w3/16mildy",F,My Girl Della,None,118,2,3,2.55,164186,214001,,L,3.2,"near rear rail,crept closer pack1/2 rail,rouse3/8,just miss up2nd",F,Vucchella,None,118,3,2,2.37,110011,214001,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-13, RACE_NUMBER: 7, OFL_FINISH: 4",None,3.1,"nestled behind winner throughout,clear run3/16,2nd best",F,Hockey,None,121,4,1,2.51,17473,20416,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-13, RACE_NUMBER: 1, OFL_FINISH: 2",L,2.6,"lead,bunched up field1/2,slim lead far turn,spurted away",F,Twisting Pistons,b,113.0,5.0,7.0,2.39,172213.0,7049.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-19, RACE_NUMBER: 5, OFL_FINISH: 4",L,6.75,"stumble st,press2Wbtwn,chase bkstr/far turn,weakened4path",F,Saccharine,None,118.0,6.0,5.0,2.4,112023.0,261549.0,,None,20.65,"brsh gate st,midfield rail,ask to goseam2W5/16 brief run,leveloff",F,Magic Token,None,116.0,7.0,8.0,2.51,169800.0,244285.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-19, RACE_NUMBER: 5, OFL_FINISH: 8",L,30.2,"prompt3w1st/bkstr,give way3Wbtwn5/16,empty3/16",F,Lunch With Bernie,b,118.0,8.0,4.0,2.34,154446.0,20416.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-13, RACE_NUMBER: 1, OFL_FINISH: 3",L,5.0,"midpack3w1st,4deep outs,rally4wfar turn,7W3/16,late run",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09 0:00,6,1709.928,L,T,109,FM,8,Point to the Stars,b,122,1,8,4.36,173085,23527,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-04, RACE_NUMBER: 7, OFL_FINISH: 2",L,7.8,"inside, encouraged 1/2, no response",G,Repeat the Heat,f,122,2,3,4.48,154446,7090,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-19, RACE_NUMBER: 10, OFL_FINISH: 4",L,2.75,"bump foe brk, settled insd-2p, stdy'd 5/16, angled 5w, ran on",G,Sooner Lunar,b,119,3,7,3.48,122713,480,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-30, RACE_NUMBER: 3, OFL_FINISH: 3",L,9.2,"bmpd brk, pace inside-2path, faltered",G,Blueberry Fields,None,121,4,2,5.31,110789,240206,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-29, RACE_NUMBER: 3, OFL_FINISH: 1",L,7.45,"1/2 step slow, forwardly 2-3w, ask 5/16, second best",M,Hunt Master,None,122.0,5.0,1.0,4.44,164186.0,954107.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-19, RACE_NUMBER: 4, OFL_FINISH: 3",L,2.15,"pressed 2-3w, led 3/8, clear upper, kept task",G,Treasure King,None,122.0,6.0,4.0,4.69,149157.0,279149.0,"TRACK/CODE: GP, TRACK/NAME: GULFSTREAM PARK, RACE_DATE: 2023-07-01, RACE_NUMBER: 9, OFL_FINISH: 8",L,7.35,"3wd early, 4-6w 2nd turn & str, mildly",H,Mehlek,None,119.0,7.0,6.0,3.56,161608.0,243794.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-13, RACE_NUMBER: 5, OFL_FINISH: 3",L,7.3,"settled at rear, swung 6w, no threat",C,Enchant Me,b,122.0,8.0,5.0,6.43,142290.0,959060.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-04, RACE_NUMBER: 7, OFL_FINISH: 4",L,32.5,"4w, shift in early bkstr, insd-2w 2nd turn, evened out",H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09 0:00,7,1207.008,L,D,40,FT,8,Sleepwalker,None,121,1,4,2.42,17473,20416,,L,4.0,"track top2rail,waitroom fence3/8,up fence1/4,swung out4w3/16,even",F,Stolen Valour,None,118,2,3,2.57,122713,16829,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-29, RACE_NUMBER: 6, OFL_FINISH: 7",None,11.75,"track top2 btwn,ask more goafter front duo5/16,chased3/16,no gain",F,Sounds Practical,None,118,3,2,2.54,173085,268859,,L,2.55,"bump st,chased winner at the half,inched closer on turn,bid3w3/16",F,Mystic Lake,None,121,4,1,2.42,149157,279149,"TRACK/CODE: GP, TRACK/NAME: GULFSTREAM PARK, RACE_DATE: 2023-08-06, RACE_NUMBER: 4, OFL_FINISH: 9",L,5.0,"brk in,led down bkstr,uncontested turn,headed3/16,drew off",F,Golden Boss,None,118.0,5.0,7.0,2.39,124456.0,7090.0,,L,29.1,"trail bkstr,caught up field3w5/16,7w3/16yielded",F,Luxuriate,None,116.0,6.0,8.0,2.41,172213.0,20416.0,"TRACK/CODE: CD, TRACK/NAME: CHURCHILL DOWNS, RACE_DATE: 2023-05-27, RACE_NUMBER: 3, OFL_FINISH: 2",L,2.45,"track top2,3deep,hard ridden btwn5/16,in tight5w3/16,gaveway",F,Legs Like Flatter,None,118.0,7.0,5.0,2.46,164186.0,41552.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-19, RACE_NUMBER: 5, OFL_FINISH: 10",L,11.05,"near back stalk,ridden keep pace3w1/5,on hold3/16lost path",F,Red Samurai,b,120.0,8.0,6.0,2.59,125821.0,7049.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-22, RACE_NUMBER: 5, OFL_FINISH: 8",L,19.4,"brk out badly st,midpack5deep bkstr,4Waround3/8-1/4,faded",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09 0:00,8,2011.68,L,T,40,GD,7,Dun Drum,None,121,1,4,7.49,173085,244084,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-12, RACE_NUMBER: 5, OFL_FINISH: 2",None,29.05,"forward early, tracked off rail, 3wd str, needed more",G,British Royalty,b,121,2,5,5.46,17473,44072,"TRACK/CODE: SAR, TRACK/NAME: SARATOGA, RACE_DATE: 2023-08-23, RACE_NUMBER: 7, OFL_FINISH: 4",None,8.6,"taken back early, inside, came out upper, passed foes",G,Rockemperor (IRE),None,121,3,2,7.47,164186,259042,"TRACK/CODE: CNL, TRACK/NAME: COLONIAL DOWNS, RACE_DATE: 2023-08-12, RACE_NUMBER: 10, OFL_FINISH: 6",L,1.3,"off rail, 5w advance far turn, 6w1/4, led 3/16, outfinished",G,Collective Force,None,121,4,7,5.52,110011,261549,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2022-12-04, RACE_NUMBER: 7, OFL_FINISH: 5",L,17.0,"moved clear outside, pace, faltered",G,Palazzi,b,123.0,5.0,1.0,5.41,154446.0,20416.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-16, RACE_NUMBER: 6, OFL_FINISH: 1",L,4.25,"1/2 step slow, 3-4w, advance, rally btw 3/16, bid 1/16, edge by",G,Town Cruise,None,123.0,6.0,6.0,8.36,110789.0,240206.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-30, RACE_NUMBER: 10, OFL_FINISH: 1",L,8.05,"stalked 3w, up close 1/2, brief lead 5/16, weakened",G,Malibu Mambo,None,123.0,7.0,3.0,6.36,149157.0,480.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-12, RACE_NUMBER: 5, OFL_FINISH: 1",L,2.85,"2-3w, advanced 4w, bid & brief lead 1/4, flattened out",G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09 0:00,9,1709.928,L,D,40,FT,6,Gaston,bf,122,1,6,4.5,112072,214001,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-12, RACE_NUMBER: 5, OFL_FINISH: 4",None,3.05,"allow settle trail,unhurry bkstr,urge right hand3/8,no gain",H,dh-Clear Destination,bf,122,2,4,6.55,173085,944346,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-29, RACE_NUMBER: 8, OFL_FINISH: 4",L,24.25,"brk out st,midpack2Wouts,hard ridden5/16 little impression,minors",G,dh-Avoman,None,122,3,4,5.59,124456,19263,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-16, RACE_NUMBER: 6, OFL_FINISH: 4",L,21.55,"brsh st,midpack rail,advance fence5/16,battled fringes",G,Frosted Over,None,122,4,2,5.6,154446,20416,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-06-18, RACE_NUMBER: 9, OFL_FINISH: 6",L,3.25,"track1stouts,press2w3/8,bid3W3/16,fought place,got up",G,Artie's Storm,r,122.0,5.0,1.0,5.4,164186.0,39421.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-29, RACE_NUMBER: 8, OFL_FINISH: 3",L,1.25,"perfect set watch top pair3/8,ask left hand1/8,cleared off 1/8",G,Dreams of Tomorrow,None,122.0,6.0,3.0,6.62,17473.0,1217.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-23, RACE_NUMBER: 8, OFL_FINISH: 6",L,4.65,"lead,dictate modest pace bkstr,headed3/8,battled inside lost2nd",H,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09 0:00,10,1810.512,L,T,40,GD,6,Fev Rover (IRE),None,126,1,4,5.57,17473,20416,"TRACK/CODE: CNL, TRACK/NAME: COLONIAL DOWNS, RACE_DATE: 2023-08-12, RACE_NUMBER: 9, OFL_FINISH: 1",L,0.75,"rated, stalked, 2-3w, brief lead past 5/16, one-paced lane",M,Moira,None,121,2,1,4.42,110011,214001,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-20, RACE_NUMBER: 9, OFL_FINISH: 2",L,2.95,"switched out, swept 5w, drifted in upper, spurted clear",M,Miss Dracarys,None,124,3,6,5.39,149157,489,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-20, RACE_NUMBER: 9, OFL_FINISH: 1",L,5.2,"away alertly, pace, inside, pressured late turn, no extra",M,Skims (GB),None,123,4,2,4.36,154446,1217,"TRACK/CODE: BEL, TRACK/NAME: BELMONT PARK, RACE_DATE: 2023-06-16, RACE_NUMBER: 5, OFL_FINISH: 1",L,9.9,"stalked outside, 3-4w turn, moved out 5wd mid-str, fought for 2nd",M,Atomic Blonde (GER),None,122.0,5.0,3.0,4.39,164186.0,19845.0,"TRACK/CODE: LRL, TRACK/NAME: LAUREL PARK, RACE_DATE: 2023-07-15, RACE_NUMBER: 5, OFL_FINISH: 2",L,11.35,"settled at rear, 2-3w turn, came out upper str, missed 2nd",M,Ready Lady,b,121.0,6.0,5.0,4.48,112072.0,19992.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-20, RACE_NUMBER: 9, OFL_FINISH: 3",None,27.65,"angled in early, came out upper str, needed more",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09 0:00,11,1307.592,L,D,40,FT,7,Star Candy,None,122,1,6,3.57,17473,20416,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-30, RACE_NUMBER: 1, OFL_FINISH: 1",L,2.45,"chase rail bkstr,nudge fence little gain turn,faded btwn3w16th",F,Owen's Tour Guide,None,116,2,1,5.43,172213,261971,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-12, RACE_NUMBER: 9, OFL_FINISH: 5",L,3.95,"lead5/8,open up thru turn,held safe to wire",M,Pleasure's Gold,b,123,3,3,4.34,110011,19329,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-12, RACE_NUMBER: 8, OFL_FINISH: 1",L,7.2,"track2path btwn,chased spd game btwn turn,4w3/16 in range,up3rd",M,Gloriannia,f,123,4,2,7.32,173085,270527,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-12, RACE_NUMBER: 9, OFL_FINISH: 6",L,12.95,"stalk near rear rail,improve up fence turn,hug rail3/16,closing",M,Verdejo,b,121.0,5.0,5.0,4.6,164186.0,7117.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-27, RACE_NUMBER: 5, OFL_FINISH: 1",L,8.3,"trail btwn bkstr,rouse foes each side5/16,passed tired rivals",M,Tap the Tittles,b,120.0,6.0,7.0,3.5,124456.0,1898.0,"TRACK/CODE: PID, RACE_DATE: 2023-08-08, RACE_NUMBER: 7, OFL_FINISH: 2",L,13.95,"track3deep,rouse3w3/8 no progress,4w3/16,stopped",F,Ambassador Luna,None,123.0,7.0,4.0,7.47,154446.0,20416.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-19, RACE_NUMBER: 8, OFL_FINISH: 2",L,2.1,"stalk4deep at back,hard ridden3Wno gain,5W3/16,closed minors",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09 0:00,12,1408.176,L,T,40,FM,11,Neolithic Nation,None,120,1,8,3.5,148509,157100,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-05, RACE_NUMBER: 2, OFL_FINISH: 5",L,25.9,"inside mid-pack, bumped 5/8, ran on",F,Princessonamission,None,120,2,2,3.52,112072,19992,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-07-23, RACE_NUMBER: 11, OFL_FINISH: 6",None,2.25,"quick to lead, hounded, headed & duel 3/16, outfinished",F,Good News Money,b,120,3,4,3.47,164186,237824,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-05, RACE_NUMBER: 2, OFL_FINISH: 2",L,5.15,"forward inside, came out 3/16, lost nod for show",F,Coco's Dream,b,120,4,3,3.53,154446,20416,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-05, RACE_NUMBER: 2, OFL_FINISH: 3",L,4.4,"btw, forward outside, 3-4w, nod for show",F,Julie's Mist,b,121.0,5.0,5.0,3.41,75409.0,151363.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-05, RACE_NUMBER: 11, OFL_FINISH: 4",L,13.65,"btw, forced in & bump foe 5/8, came out 6w 1/4, carried in str",F,Flip Floppin Fast,None,120.0,6.0,10.0,3.48,160933.0,9263.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-05, RACE_NUMBER: 2, OFL_FINISH: 4",None,34.45,"outside 3-4w, faded",F,Liam's Gift,None,120.0,7.0,1.0,3.32,112023.0,261549.0,"TRACK/CODE: TP, TRACK/NAME: TURFWAY PARK, RACE_DATE: 2023-03-25, RACE_NUMBER: 6, OFL_FINISH: 6",L,7.0,"away alertly, pressed 2-3w, bid 3/16, duel, edged past late",F,Beautiful as You,None,120.0,8.0,11.0,3.37,17473.0,41552.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-12, RACE_NUMBER: 4, OFL_FINISH: 6",None,9.85,"in pursuit outside 2nd flight, faded",F,Shaystown,None,115.0,9.0,7.0,3.5,172213.0,20416.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-12, RACE_NUMBER: 4, OFL_FINISH: 7",L,15.5,"brk out, dropped back outside 3-4w, angled 9w, came again",F,Annia Cornificia F,b,120.0,10.0,9.0,3.55,158429.0,963593.0,,L,22.55,"step slow & tight brk, angled in, no menace",F,Mrs. C,None,120.0,11.0,6.0,3.48,145040.0,7090.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-12, RACE_NUMBER: 4, OFL_FINISH: 3",L,12.8,"settled outside at rear, slight pause 1/2, 7wd 1/4, drifted in",F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-10 0:00,1,1307.592,C,D,40,FT,6,Lois,None,120,1,5,3.33,117699,39286,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-24, RACE_NUMBER: 7, OFL_FINISH: 3",L,2.7,"co-trail ins,check mildly3/8,hug rail3/16,could not get involved",F,Sugar Is Golden,b,121,2,1,4.35,142290,243794,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-04, RACE_NUMBER: 3, OFL_FINISH: 7",L,2.55,"pinch st,track behind early,steady bkstr,rallt3W3/16 up late",M,Very Savvy,b,121,3,4,5.46,112023,43936,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-24, RACE_NUMBER: 7, OFL_FINISH: 8",L,15.05,"track2Wouts,rouse1/4,could not go top2,faded minors",M,Kerics Beauty,b,123,4,3,5.5,164186,267819,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-05, RACE_NUMBER: 4, OFL_FINISH: 6",L,1.75,"co-trail outs,pick up goes3W5/16,gaining late not in time",M,Cliff's Head,None,123.0,5.0,6.0,5.4,110789.0,273904.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-03, RACE_NUMBER: 9, OFL_FINISH: 1",L,29.6,"3deep midpack,roused more3/8,little gain,tired btwn3/16",M,Olympic Fencer,b,116.0,6.0,2.0,4.55,172213.0,250107.0,"TRACK/CODE: WO, TRACK/NAME: WOODBINE, RACE_DATE: 2023-08-17, RACE_NUMBER: 6, OFL_FINISH: 4",L,4.85,"lead cleared bkstr,open up turn,wrong lead to wire,held 2nd rail",M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
